fact_id,relation,subject,object,subject_ids,relation_ids,object_ids,fact_class
fact_001113, tags ,活动现场,req,[101256],"[27634, 223]",[19173],main
fact_001114, marks ,业绩,参加会议,[23191],"[15844, 223]",[63675],main
fact_001115, pairs ,yto,्ग,[94758],"[16354, 223]",[93604],main
fact_001116, cites ,教学质量,一大,[83827],"[75848, 223]",[23677],main
fact_001117, names ,options,তিহাস,[23799],"[6362, 223]",[103625],main
fact_001118, keys ,[http,ياة,[124630],"[18222, 223]",[47143],main
fact_001119, binds ,恒定,不会,[111873],"[51906, 223]",[4555],main
fact_001120, knows ,orce,-party,[77195],"[11457, 223]",[32201],main
fact_001121, stores ,直立,投射,[91162],"[16765, 223]",[87915],main
fact_001122, maps ,>>&,閑,[40351],"[17942, 223]",[96125],main
fact_001123, tags ,步步,ρ,[78007],"[27634, 223]",[2649],main
fact_001124, marks ,ETERS,░,[117315],"[15844, 223]",[74517],main
fact_001125, pairs ,anel,任何一个,[58318],"[16354, 223]",[46481],main
fact_001126, cites ,خط,拳头,[31441],"[75848, 223]",[48025],main
fact_001127, names ,.slice,卷二,[71167],"[6362, 223]",[112364],main
fact_001128, keys ,这样的情况,非常大,[111014],"[18222, 223]",[89829],main
fact_001129, binds ,subsection,簧,[79375],"[51906, 223]",[34485],main
fact_001130, knows ,485,ọi,[23774],"[11457, 223]",[112853],main
fact_001131, stores ,Injectable,Lan,[119439],"[16765, 223]",[89005],main
fact_001132, maps ,在地,iltr,[12315],"[17942, 223]",[56076],main
fact_001133, tags ,Marie,供销,[121529],"[27634, 223]",[75601],main
fact_001134, marks ,体质,防汛,[40353],"[15844, 223]",[61904],main
fact_001135, pairs ,象征,riteria,[29010],"[16354, 223]",[117073],main
fact_001136, cites ,-Pal,(CH,[113318],"[75848, 223]",[105098],main
fact_001137, names ,這段,(u,[110963],"[6362, 223]",[20524],main
fact_001138, keys ,arde,Returns,[28829],"[18222, 223]",[22500],main
fact_001139, binds ,database,蛀,[63979],"[51906, 223]",[124207],main
fact_001140, knows ,ורות,问题和,[70662],"[11457, 223]",[63516],main
fact_001141, stores ,予,将它们,[5830],"[16765, 223]",[111760],main
fact_001142, maps ,-run,没过,[33711],"[17942, 223]",[81770],main
fact_001143, tags ,那我们,ANTS,[80644],"[27634, 223]",[90320],main
fact_001144, marks ,106,ogonal,[7336],"[15844, 223]",[41957],main
fact_001145, pairs ,ances,ordinated,[3088],"[16354, 223]",[126566],main
fact_001146, cites ,周末,以避免,[29893],"[75848, 223]",[93365],main
fact_001147, names ,掌门,初期,[88345],"[6362, 223]",[27729],main
fact_001148, keys ,千方百计,interesting,[107567],"[18222, 223]",[117278],main
fact_001149, binds ,leave,/testing,[70643],"[51906, 223]",[127055],main
fact_001150, knows ,ুত্ব,JM,[120231],"[11457, 223]",[70532],main
fact_001151, stores ,与人,約,[45905],"[16765, 223]",[15333],main
fact_001152, maps ,球隊,uencias,[127539],"[17942, 223]",[104803],main
fact_001153, tags ,都是一个,421,[93244],"[27634, 223]",[21365],main
fact_001154, marks ,竖,搬到,[23472],"[15844, 223]",[88608],main
fact_001155, pairs ,CLUDE,য়,[105071],"[16354, 223]",[9981],main
fact_001156, cites ,Β,cian,[99029],"[75848, 223]",[87511],main
fact_001157, names ,布雷,ebb,[118113],"[6362, 223]",[93183],main
fact_001158, keys ,延缓,仙人,[94921],"[18222, 223]",[59498],main
fact_001159, binds ,aking,Factory,[1690],"[51906, 223]",[19065],main
fact_001160, knows ,ees,につ,[5993],"[11457, 223]",[23436],main
fact_001161, stores ,Machine,受访,[56891],"[16765, 223]",[98613],main
fact_001162, maps ,Associated,יהם,[116413],"[17942, 223]",[59124],main
fact_001163, tags ,elect,-Un,[24809],"[27634, 223]",[58982],main
fact_001164, marks ,.Acc,움,[95740],"[15844, 223]",[85992],main
fact_001165, pairs ,ensus,梦中,[12768],"[16354, 223]",[62673],main
fact_001166, cites ,strong,itudes,[12419],"[75848, 223]",[14234],main
fact_001167, names ,क्ष,包容,[56460],"[6362, 223]",[46332],main
fact_001168, keys ,化为,Æ,[35309],"[18222, 223]",[92597],main
fact_001169, binds ,歧视,روج,[57438],"[51906, 223]",[97955],main
fact_001170, knows ,щему,不远处,[91004],"[11457, 223]",[78155],main
fact_001171, stores ,ால்,Australian,[88477],"[16765, 223]",[77606],main
fact_001172, maps ,蝗,猎物,[107668],"[17942, 223]",[110702],main
fact_001173, tags ,ɾ,.ip,[47608],"[27634, 223]",[116735],main
fact_001174, marks ,记,的资源,[1967],"[15844, 223]",[97021],main
fact_001175, pairs ,ுள,ạn,[104990],"[16354, 223]",[58377],main
fact_001176, cites ,点半,iry,[66171],"[75848, 223]",[64577],main
fact_001177, names ,支付的,ný,[68312],"[6362, 223]",[33555],main
fact_001178, keys ,涌,양,[16628],"[18222, 223]",[31123],main
fact_001179, binds ,学生会,遗址,[57049],"[51906, 223]",[41692],main
fact_001180, knows ,丽,parable,[6130],"[11457, 223]",[58848],main
fact_001181, stores ,汉武帝,为孩子,[108287],"[16765, 223]",[127689],main
fact_001182, maps ,<s,ointing,[114355],"[17942, 223]",[124314],main
fact_001183, tags ,Implement,ৃষ,[57266],"[27634, 223]",[49425],main
fact_001184, marks ,aji,ขอ,[39225],"[15844, 223]",[114346],main
fact_001185, pairs ,movie,-modified,[66370],"[16354, 223]",[125353],main
fact_001186, cites ,承诺,柠,[22623],"[75848, 223]",[44471],main
fact_001187, names ,aar,浓度,[84029],"[6362, 223]",[20721],main
fact_001188, keys ,mot,的最佳,[60368],"[18222, 223]",[47084],main
fact_001189, binds ,archive,送入,[29512],"[51906, 223]",[92765],main
fact_001190, knows ,到時候,ENE,[100516],"[11457, 223]",[66645],main
fact_001191, stores ,澳大利亚,悬念,[36678],"[16765, 223]",[112652],main
fact_001192, maps ,-image,chard,[44538],"[17942, 223]",[44674],main
fact_001193, tags ,_shape,NCBI,[103200],"[27634, 223]",[123662],main
fact_001194, marks ,usa,充分发挥,[30747],"[15844, 223]",[25357],main
fact_001195, pairs ,两声,nage,[126692],"[16354, 223]",[99064],main
fact_001196, cites ,视频,.addEventListener,[10298],"[75848, 223]",[66935],main
fact_001197, names ,)t,FAIL,[87236],"[6362, 223]",[65577],main
fact_001198, keys ,UNC,hyd,[68342],"[18222, 223]",[21475],main
fact_001199, binds ,Ud,羯,[91167],"[51906, 223]",[96577],main
fact_001200, knows ,-carbon,cluster,[71385],"[11457, 223]",[81971],main
fact_001201, stores ,贴着,中线,[117452],"[16765, 223]",[93417],main
fact_001202, maps ,ándose,ploid,[98690],"[17942, 223]",[69267],main
fact_001203, tags ,ycin,工会,[68747],"[27634, 223]",[22201],main
fact_001204, marks ,逃走,ipment,[90953],"[15844, 223]",[7488],main
fact_001205, pairs ,ائيل,mid,[119255],"[16354, 223]",[14062],main
fact_001206, cites ,攀升,Past,[84728],"[75848, 223]",[58869],main
fact_001207, names ,清偿,-status,[74867],"[6362, 223]",[72124],main
fact_001208, keys ,gie,惨,[32938],"[18222, 223]",[18329],main
fact_001209, binds ,АН,不足,[83999],"[51906, 223]",[10052],main
fact_001210, knows ,体重,開心,[29098],"[11457, 223]",[81999],main
fact_001211, stores ,flan,精细,[53435],"[16765, 223]",[39958],main
fact_001212, maps ,-lasting,246,[63191],"[17942, 223]",[16256],main
fact_001213, tags ,iquement,abcd,[65117],"[27634, 223]",[127973],main
fact_001214, marks ,UIColor,有期徒刑,[95754],"[15844, 223]",[57318],main
fact_001215, pairs ,复活,行程,[65645],"[16354, 223]",[35106],main
fact_001216, cites ,-supported,цима,[91087],"[75848, 223]",[89331],main
fact_001217, names ,अ,一旁的,[72641],"[6362, 223]",[63885],main
fact_001218, keys ,coni,summary,[89941],"[18222, 223]",[11235],main
fact_001219, binds ,ูล,精神病,[37065],"[51906, 223]",[76783],main
fact_001220, knows ,汕,标注,[58258],"[11457, 223]",[42373],main
fact_001221, stores ,athione,首批,[84429],"[16765, 223]",[56690],main
fact_001222, maps ,отно,اصد,[115896],"[17942, 223]",[114456],main
fact_001223, tags ,noon,isis,[14994],"[27634, 223]",[36134],main
fact_001224, marks ,口腔,可将,[35978],"[15844, 223]",[55138],main
fact_001225, pairs ,都有可能,这在,[103533],"[16354, 223]",[56910],main
fact_001226, cites ,油田,搭档,[63987],"[75848, 223]",[97443],main
fact_001227, names ,ৈ,依旧,[30011],"[6362, 223]",[18037],main
fact_001228, keys ,當然,USSION,[31995],"[18222, 223]",[93522],main
fact_001229, binds ,土地利用,縱,[101208],"[51906, 223]",[66087],main
fact_001230, knows ,ostics,otimes,[37234],"[11457, 223]",[60028],main
fact_001231, stores ,咚,要学会,[50285],"[16765, 223]",[97223],main
fact_001232, maps ,248,全会,[16222],"[17942, 223]",[33327],main
fact_001233, tags ,太快,呕,[86031],"[27634, 223]",[33366],main
fact_001234, marks ,Sold,鞭,[109889],"[15844, 223]",[30095],main
fact_001235, pairs ,rebbe,改动,[53908],"[16354, 223]",[87949],main
fact_001236, cites ,绩,相当大的,[6535],"[75848, 223]",[122741],main
fact_001237, names ,огов,583,[32672],"[6362, 223]",[27279],main
fact_001238, keys ,'ind,작,[108325],"[18222, 223]",[31312],main
fact_001239, binds ,oured,ezing,[21660],"[51906, 223]",[85820],main
fact_001240, knows ,不存在,Adapt,[33741],"[11457, 223]",[62855],main
fact_001241, stores ,做梦,ierten,[72425],"[16765, 223]",[67264],main
fact_001242, maps ,ién,一起吃,[18293],"[17942, 223]",[117214],main
fact_001243, tags ,mosphere,神庙,[124123],"[27634, 223]",[116209],main
fact_001244, marks ,火光,Keys,[104741],"[15844, 223]",[49711],main
fact_001245, pairs ,取り,Iz,[43827],"[16354, 223]",[74841],main
fact_001246, cites ,။,你說,[77010],"[75848, 223]",[78320],main
fact_001247, names ,黄豆,clin,[97242],"[6362, 223]",[114557],main
fact_001248, keys ,Revision,antes,[94304],"[18222, 223]",[13290],main
fact_001249, binds ,amil,ड़,[13490],"[51906, 223]",[98588],main
fact_001250, knows ,ு,"[:,",[6181],"[11457, 223]",[55495],main
fact_001251, stores ,发展,={(),[1958],"[16765, 223]",[51929],main
fact_001252, maps ,疤痕,搅拌,[105402],"[17942, 223]",[33333],main
fact_001253, tags ,odem,[r,[71704],"[27634, 223]",[40732],main
fact_001254, marks ,爹爹,ètre,[92352],"[15844, 223]",[89176],main
fact_001255, pairs ,耶稣,ellant,[53223],"[16354, 223]",[23822],main
fact_001256, cites ,ighty,undra,[44443],"[75848, 223]",[89578],main
fact_001257, names ,_ms,莫名的,[99822],"[6362, 223]",[83427],main
fact_001258, keys ,_split,職業,[78998],"[18222, 223]",[68360],main
fact_001259, binds ,ellor,cko,[38838],"[51906, 223]",[57172],main
fact_001260, knows ,108,aky,[6924],"[11457, 223]",[34010],main
fact_001261, stores ,专用的,哧,[124615],"[16765, 223]",[98973],main
fact_001262, maps ,批复,ocytosis,[79319],"[17942, 223]",[58419],main
fact_001263, tags ,дко,看著,[57301],"[27634, 223]",[20898],main
fact_001264, marks ,186,ropract,[6917],"[15844, 223]",[85506],main
fact_001265, pairs ,没有一个,ол,[67999],"[16354, 223]",[1523],main
fact_001266, cites ,骆驼,Self,[91968],"[75848, 223]",[37400],main
fact_001267, names ,曆,cis,[82365],"[6362, 223]",[9873],main
fact_001268, keys ,ワ,aremos,[37560],"[18222, 223]",[73304],main
fact_001269, binds ,也让,ovia,[60877],"[51906, 223]",[111445],main
fact_001270, knows ,管理中心,引發,[93783],"[11457, 223]",[124616],main
fact_001271, stores ,林中,anner,[85886],"[16765, 223]",[10417],main
fact_001272, maps ,read,班主任,[1795],"[17942, 223]",[30355],main
fact_001273, tags ,亚马,香蕉,[66008],"[27634, 223]",[62691],main
fact_001274, marks ,Ż,Modal,[116931],"[15844, 223]",[33117],main
fact_001275, pairs ,恶化,으며,[59660],"[16354, 223]",[48843],main
fact_001276, cites ,暂行办法,chts,[115027],"[75848, 223]",[40648],main
fact_001277, names ,在身边,estern,[124501],"[6362, 223]",[6771],main
fact_001278, keys ,可以看出,053,[32678],"[18222, 223]",[32319],main
fact_001279, binds ,职位,腮,[38180],"[51906, 223]",[62925],main
fact_001280, knows ,dat,开心,[18657],"[11457, 223]",[17995],main
fact_001281, stores ,نه,bě,[34780],"[16765, 223]",[58159],main
fact_001282, maps ,udget,everything,[106134],"[17942, 223]",[101377],main
fact_001283, tags ,选择和,หนึ่ง,[116766],"[27634, 223]",[38881],main
fact_001284, marks ,underline,ushing,[47706],"[15844, 223]",[19114],main
fact_001285, pairs ,robe,沧,[57924],"[16354, 223]",[32830],main
fact_001286, cites ,inom,iza,[89772],"[75848, 223]",[18659],main
fact_001287, names ,Democratic,ندگان,[111570],"[6362, 223]",[104564],main
fact_001288, keys ,arcin,楽し,[39861],"[18222, 223]",[90965],main
fact_001289, binds ,莆,拴,[112584],"[51906, 223]",[98420],main
fact_001290, knows ,悠闲,空心,[85233],"[11457, 223]",[80892],main
fact_001291, stores ,中新,打了个,[94801],"[16765, 223]",[68251],main
fact_001292, maps ,主的,lica,[35289],"[17942, 223]",[91295],main
fact_001293, tags ,退化,conciliation,[93268],"[27634, 223]",[94331],main
fact_001294, marks ,în,なくな,[73268],"[15844, 223]",[123101],main
fact_001295, pairs ,sen,еб,[9750],"[16354, 223]",[101484],main
fact_001296, cites ,Eff,erate,[19411],"[75848, 223]",[47947],main
fact_001297, names ,רע,噩梦,[104186],"[6362, 223]",[99557],main
fact_001298, keys ,就是将,嗓音,[119407],"[18222, 223]",[77426],main
fact_001299, binds ,и,Collection,[393],"[51906, 223]",[21467],main
fact_001300, knows ,870,步枪,[22497],"[11457, 223]",[99897],main
fact_001301, stores ,处女,缝,[85390],"[16765, 223]",[13986],main
fact_001302, maps ,改正,三四,[45715],"[17942, 223]",[51962],main
fact_001303, tags ,赢得了,永恒的,[59644],"[27634, 223]",[124100],main
fact_001304, marks ,前方的,Young,[118913],"[15844, 223]",[46874],main
fact_001305, pairs ,なく,孔的,[25291],"[16354, 223]",[116065],main
fact_001306, cites ,isa,不好的,[8893],"[75848, 223]",[43241],main
fact_001307, names ,和社会,arle,[21045],"[6362, 223]",[92506],main
fact_001308, keys ,尽是,资格的,[125283],"[18222, 223]",[123012],main
fact_001309, binds ,ierre,傍,[49041],"[51906, 223]",[39106],main
fact_001310, knows ,总算,iance,[67139],"[11457, 223]",[7170],main
fact_001311, stores ,icillin,当着,[62061],"[16765, 223]",[78211],main
fact_001312, maps ,Cin,src,[109359],"[17942, 223]",[24483],main
fact_001313, tags ,女性,들이,[12580],"[27634, 223]",[40380],main
fact_001314, marks ,摊位,我们需要,[127725],"[15844, 223]",[39932],main
fact_001315, pairs ,我的手,orge,[91191],"[16354, 223]",[7317],main
fact_001316, cites ,ولو,Chat,[86716],"[75848, 223]",[42318],main
fact_001317, names ,DP,LOC,[9422],"[6362, 223]",[79959],main
fact_001318, keys ,СТ,antam,[41847],"[18222, 223]",[126248],main
fact_001319, binds ,Design,开始了,[31151],"[51906, 223]",[32086],main
fact_001320, knows ,reen,عل,[12461],"[11457, 223]",[13264],main
fact_001321, stores ,সলাম,_item,[107217],"[16765, 223]",[41664],main
fact_001322, maps ,好处,可可,[28247],"[17942, 223]",[82983],main
fact_001323, tags ,也曾,鱼儿,[58457],"[27634, 223]",[116748],main
fact_001324, marks ,-font,本节课,[114486],"[15844, 223]",[98860],main
fact_001325, pairs ,提取,枕头,[23839],"[16354, 223]",[85563],main
fact_001326, cites ,distribution,信誉,[113307],"[75848, 223]",[68560],main
fact_001327, names ,烟火,美满,[79974],"[6362, 223]",[106173],main
fact_001328, keys ,aldo,results,[114532],"[18222, 223]",[47115],main
fact_001329, binds ,礁,_lines,[69454],"[51906, 223]",[97925],main
fact_001330, knows ,917,aco,[30944],"[11457, 223]",[25270],main
fact_001331, stores ,戌,-digit,[66736],"[16765, 223]",[48557],main
fact_001332, maps ,-release,enti,[80451],"[17942, 223]",[15248],main
fact_001333, tags ,ív,net,[48306],"[27634, 223]",[5872],main
fact_001334, marks ,的分析,写过,[40930],"[15844, 223]",[97453],main
fact_001335, pairs ,狡,英語,[58774],"[16354, 223]",[43474],main
fact_001336, cites ,設備,按照国家,[56345],"[75848, 223]",[114603],main
fact_001337, names ,_->,qual,[109993],"[6362, 223]",[17854],main
fact_001338, keys ,白玉,实际问题,[69487],"[18222, 223]",[71486],main
fact_001339, binds ,transaction,.Search,[64564],"[51906, 223]",[71507],main
fact_001340, knows ,打的,ը,[50271],"[11457, 223]",[28540],main
fact_001341, stores ,呻吟,-elected,[114031],"[16765, 223]",[118858],main
fact_001342, maps ,ului,emb,[44997],"[17942, 223]",[3365],main
fact_001343, tags ,在规定,时将,[117555],"[27634, 223]",[127080],main
fact_001344, marks ,合法,แร,[19179],"[15844, 223]",[38032],main
fact_001345, pairs ,icles,情況下,[40448],"[16354, 223]",[111237],main
fact_001346, cites ,皱着,长出,[86992],"[75848, 223]",[126847],main
fact_001347, names ,Arc,NFT,[73864],"[6362, 223]",[125890],main
fact_001348, keys ,(obj,内陆,[46580],"[18222, 223]",[115760],main
fact_001349, binds ,ytest,标明,[99297],"[51906, 223]",[96857],main
fact_001350, knows ,ahan,TableCell,[12000],"[11457, 223]",[116606],main
fact_001351, stores ,之间存在,专辑,[105456],"[16765, 223]",[60931],main
fact_001352, maps ,ultan,וא,[43344],"[17942, 223]",[14224],main
fact_001353, tags ,각,用了,[32318],"[27634, 223]",[21086],main
fact_001354, marks ,gli,TI,[98681],"[15844, 223]",[31887],main
fact_001355, pairs ,enting,闭上,[48103],"[16354, 223]",[64661],main
fact_001356, cites ,ANA,Doc,[52211],"[75848, 223]",[37056],main
fact_001357, names ,Expected,部份,[64419],"[6362, 223]",[80081],main
fact_001358, keys ,-pound,)a,[79566],"[18222, 223]",[65342],main
fact_001359, binds ,攀,开的,[25195],"[51906, 223]",[38046],main
fact_001360, knows ,是无,ด้วย,[46460],"[11457, 223]",[26152],main
fact_001361, stores ,Rd,偵,[109539],"[16765, 223]",[104838],main
fact_001362, maps ,inka,Urls,[69183],"[17942, 223]",[78104],main
fact_001363, tags ,行动计划,留存,[102072],"[27634, 223]",[93146],main
